tweet;;;;;;;;;;;;;;;;;;;;;;;near;geo;source;user_rt_id;user_rt;retweet_id;reply_to;retweet_date;translate;trans_src;trans_dest
Ada yang bilang gerah ahh pake masker, bikin engap.  Iihhh nggak kok, asal kalian juga tercukupi minum airnya. Dengan #PakaiMasker dan jaga jarak kita akan terhindar dari COVID-19  @sehatAQUA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Apalagi nih,  #PakaiMasker juga jadi menyenangkan,  karena sekarang model masker banyak dan nyaman 😁  https://t.co/2SpsmaNxW1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Awalnya mereka nggak mau #pakaimasker pengap kan... Alhamdulillah lama-lama mau juga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Jadi #PakaiMasker bisa bikin jarang makan yo wkwkwkwk;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Di dalam stiap kemasan masker pun aku kasih hinbauan ttg pentingny #PakaiMasker harapanku mrk sblm buka kemasan akan baca, makany tulisan aku ksh kertas kuning biar mencolok. #pakaimaskerapa @sehatAQUA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Bercanda deh.... saya #PakaiMasker biar menekan angka penyebaran Covid-19. Biar pandemi ini cepat berlalu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Menurut hasil penelitian dunia, #PakaiMasker terbukti dapat mencegah lebih dari 78.000 infeksi di Italia, selama 6 April dan 9 Mei, dan lebih dari 66.000 infeksi di New York City selama 17 April dan 9 Mei.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Ga mau kannya ada yang terjadi pada keluarga kita? So, jangan lupa #PakaiMasker gaess;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Masker adalah perisai diri agar tidak terpapar virus juga polusi udara. Jadi selalu #PakaiMasker ya teman-teman. @sehatAQUA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Sering memegang wajah dapat meningkatkan risiko terinfeksi Covid-19. Saat kamu memegang benda di publik, virus di permukaan ini dapat menempel di tangan kamu, lalu menyebar ke area mata, mulut, dan hidung ketika memegang wajah.  #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
hunting beli makan pun tetep pake masker dan sedia hand sanitizer.. demi kebaikan bersama..  @sehatAQUA  #PakaiMasker  https://t.co/ilbROZ0rRL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Yuk ah pada #PakaiMasker  Kita jaga diri kita dan orang-orang disekitar kita;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Aku yakin jika kita lawan bersama virus Corona dengan tertib menjaga jarak dan selalu #pakaimasker wabah itu akan segera berlalu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Atau, bisa juga ketika penderita batuk/bersin ke suatu permukaan/benda. Dan secara nggak sadar kamu sentuh permukaan/beda tsb dan mengusap area wajahmu. Nah, disitulah kamu tertular COVID-19 #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Emang kondisi lagi kayak gini, kita tuh wajib #PakaiMasker Maskerku melindungimu, maskermu melindungiku.  Kita mau saling berbagi kasih dan melindungi, kan? 🤗 @sehatAQUA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Senggaknya bagi orang-orang terdekat seperti ayah,  ibu, adik, dan kakak. Juga lingkungan sekitar kita dengan  #PakaiMasker @sehatAQUA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Sejak ada neng Coronce jadi nyetok masker kain buat sekeluarga. Membiasakan diri buat #pakaimasker sih mudah... Yang sudah tuh ngajakin anak-anak;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Di rumah juga kudu pakai masker, biar gak ngunyah aja 😆 #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Soal Denda Tidak Pakai Masker, Dokter Tirta: Enggak Bisa Itu!  #MNCNewsroom #DokterTirta #PakaiMasker    https://t.co/vRAHjhvRNt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Gak perlu yg mahal atau berjenis tertentu, setiap orang dpt membuat sendiri masker yang diperlukan dengan bahan kain sesuai motif yg diinginkan  #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Sayangnya, nih, meskipun jumlah pasien coronce bertambah, tapi tetap aja masih ada yang meremehkan si coronce, pada nggak mau #PakaiMasker . Hiks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
buenerrr mbakkuuu...mam mam nya di jagaaa ...tetap #PakaiMasker tetap sehat mbakkuuuu...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Walaupun uda new normal Kita gak boleh kendor #PakaiMasker loh tweeps Karena corona masih tetap Ada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Ini adalah masker-masker yg aku buat n diap dibagikan. #PakaiMasker  #pakaimaskerapa @sehatAQUA  https://t.co/86qqxpBL0L;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Bukan apa-apa #PakaiMasker  itu penting sekali, Hyung. Dengan demikian kita bisa membantu mencegah  penularan penyakit yang lagi heits sekarang.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
#PakaiMasker agar tidak diciduk HSE dan Corona  https://t.co/GgeWKvvcc4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Dan #PakaiMasker juga salah satu cara paling mudah dan murah untuk melindungi diri dan keluarga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Yuklah diajak2in itu yang pada belum #PakaiMasker biar sama2 aman dan nyaman..saling melindungi..Namanya juga usaha kan ya..selebihnya ya kita serahkan sama Yang Maha Memiliki..😊;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
#PakaiMasker adalah salah satu caraku untuk melindungi diri sendiri, sekaligus orang2 di sekitarku. Kalo kalian gimana? @mbak_avy @nurulrahma @kakdidik13?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Disiplin diri memasuki era new normal itu harus #pakaimasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Perbanyak konsumsi air untuk menjaga keseimbangan tubuh kita. Ingat, kemanapun tetap #PakaiMasker ya. Lindungi orang-orang disekitar kita;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Jadi, ada beberapa cara penyebaran COVID-19. Diantaranya, kontak langsung ketika seseorang mengeluarkan tetesan dari batuk atau bersin (Droplet) kepada orang lain. #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
"Udah lama tuh aku ga nulis status buat ngingetin #PakaiMasker di status soalnya malah banyak dapet komentar negatif...  mulai dari ""takut mati banget ya kamu"" ""apaan sih itu cuma konspirasi""  kan sedih aku jadinya  https://t.co/iHsMOIdslK";;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Btw aku dulunya #pakaimasker cuma pas pergi naik motor aja, cuma punya 1 masker kain.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Aku sendiri berusaha #PakaiMasker tiap kali beraktifitas di luar rumah di era new normal. Seperti waktu ikut acara Banyuwangi Ayo Mengajar 2020 di  akhir Juli lalu. @sehatAQUA  https://t.co/aaHf3oLt4F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Ini dapat berpindah sejauh beberapa meter kemudian menggantung di udara untuk sementara waktu. Nah, untuk itu jangan sepelekan penggunaan masker, karena ternyata cara ini cukup efektif mencegah penyebaran virus corona lebih meluas. #PakaiMasker @sehatAQUA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
#PakaiMasker sebentuk perlindungan diri dan orang lain dari #COVID19 karena cipratan droplet saat berbicara, batuk atau bersin.  Ikuti pula dengan disiplin perilaku #JagaJarak dan #CuciTanganPakaiSabun.  #PramukaJateng  #BersamaLawanCorona  #JatengPeduliSesama  #SakaMilenial  https://t.co/44pevMCWfr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
"Harus terus #PakaiMasker, kenapa?  #PakaiMasker saat harus beraktivitas di luar rumah bukan sekedar tren belaka! Apalagi karena ""gak enak hati"" atau ""daripada kena razia"".  #PramukaJateng  #BersamaLawanCorona  #JatengPeduliSesama  #SakaMilenial  https://t.co/Gh7WX7vMrh";;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Kita #PakaiMasker itu bukan hanya untuk melindungi diri sendiri, tapi juga untuk melindungi orang lain. Siapa tahu kita terinfeksi covid-19, tapi tidak memiliki gejala. Begitu juga sebaliknya. Ada orang lain ygvterkena Covid tanpa gejala di sekitar kita;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Kami sekeluarga pergi sedekat apa pun bahkan di dalam kompleks tetap #PakaiMasker karena sadar tindakan kami akan dinilai orang dan bisa diikuti. Walau seringnya malah dipandang aneh. Gapapa, itu kan demi perlindungan diri.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Siang malam, pagi sore. Kemanapun pergi ingat selalu #PakaiMasker  https://t.co/MqBA264otn;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
penggemar hitam kayak ekyeeee....#PakaiMasker tetap keecceeee mbaknyaaaa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Penggunaan masker saat beraktivitas ternyata sangat penting dilakukan, karena polusi udara bisa berdampak buruk pada tubuh   #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Virus juga bisa menyebar di udara melalui tetesan besar yang jatuh dengan cepat ke tanah dan tetesan kecil yang disebut aerosol.  #PakaiMasker @sehatAQUA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Saat melakukan aktivitas baik hari ini maupun besok dan dimana pun jangan lupa ya tetap #PakaiMasker  demi kesehatan kita semua ya.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Dengan pakai masker bukan hanya diri kita saja yg terlindungi, namun juga orang lain #pakaimasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Kesadaran diri untuk #PakaiMasker memang sangat diperlukan Kalau bukan kita, siapa lagi?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Memakai masker terbukti menjadi cara paling efektif dalam mencegah penularan virus corona, terutama penyebaran lewat udara. Makanya yuk #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Di berbagai daerah dan salah satunya Bali juga memiliki peraturan, kalau tidak memakai masker akan mendapat denda. Kalau aku sih pilih #PakaiMasker daripada kena ciduk melanggar peraturan hehe. @sehatAQUA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
#PakaiMasker itu bukan hanya melindungi diri kita dari paparan covid-19, tapi juga melindungi keluarga kita dan orang lain;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
kemarin saat pulang ke Malang...aku lihat ada warga yang sedang dihukum suruh menyapu dijalan karena gak #PakaiMasker....demi kesehatan sendiri jangan malas #PakaiMasker   yaaa GAAAIIISSS...!!!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Virus dapat menyebar melalui kontak langsung ketika seseorang mengeluarkan tetesan dari batuk atau bersin kpd orang lain. Atau bisa dari kontak tdk langsung ketika seseorang batuk atau bersin pd suatu permukaan benda yg kemudian disentuh oleh orang lain. #PakaiMasker @sehatAQUA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Yang suka ketiduran di tempat umum tuh, jangan lupa pake maskernya 😁 #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Bahkan di awal pandemi aku sempat membuat masker sndiri smbilnbljr jahit dlm jumlah besar n aku bagi2 kan ke pr driver ojol n pdgang kaki lima di area Tabanan, Jimbaran n Kuta. Kami kampanyekan pentingny #PakaiMasker #pakaimaskerapa @sehatAQUA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Kalo aku sih alhamdulillah masih setia #PakaiMasker kalo keluar rumah.. ya, gimana ya? Pandemi belum berakhir, gaes!  @sehatAQUA  https://t.co/iTvepuSKlm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Apalagi di saat kita hendak keluar, seenggaknya tetaplah #PakaiMasker ya sobat @sehatAQUA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Selalu patuhi protokol kesehatan ya #pakaimasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Di zaman new normal seperti ini wajib banget #PakaiMasker, selain itu kita harus rajin olahraga ya;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Kapanpun,  di manapun,  jangan lupa #PakaiMasker ya.  Bukan cuman orang dewasa aja,  anak juga wajib!  @sehatAQUA  https://t.co/z21JJOkGCv;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Dengan #PakaiMasker Kita tidak hanya melindungi diri sendiri tapi Juga orang lain;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Kira2 tulisan apa ya dibalik masker itu? #PakaiMasker @sehatAQUA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Kita ini hanya disuruh #PakaiMasker . Liat saja apakah kita bisa seperti petugas kesehatan? Yuk mulai dari sekarang;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Jadi, meski kamu merasa sehat, tetaplah memakai masker saat bepergian seperti untuk belanja kebutuhan makanan atau ke apotik.     #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Para peneliti mengukur efektivitas berbagai strategi untuk menghentikan penyebaran infeksi dan mempelajari bagaimana virus itu tersebar.  #PakaiMasker  @sehatAQUA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Jadi, #PakaiMasker adalah hal mudah, murah, dan paling efektif dalam membantu pencegahan COVID-19. As I said on previous tweet. Yuk, #PakaiMasker @sehatAQUA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Selain #PakaiMasker kita juga harus menjaga imunitas tubuh kita dengan makanan sehat dan bergizi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Billboard Aja mendukung Indonesia untuk memerangi virus masak kamu masih ogah ogahan #PakaiMasker sih gak Malu ?? @sehatAQUA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Siang, Temans... Hari ini di rumah aja atau keluar nih? Cuma mau ngingetin.. jangan lupa #pakaimasker ya...  Kalau perginya sampai cukup lama, siapkan juga masker cadangan. Pastikan juga hand sanitizer, sabun cuci tangan, tisu, dll sudah siap di tas.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Pokoknya kemana-mana selalu #PakaiMasker di dlm mobil pun aku ga lepas lho maskerny. Nanti aja pas di rumah, sekalian dicuci!  #pakaimaskerapa @sehatAQUA  https://t.co/gIrTR6b1ux;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Safety First  #PakaiMasker  https://t.co/onrgxqwDf9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Sayangi diri kita dari penyakit mauapun dr serangan virus virus berbahaya yg ada disekitar kita dengan cara #pakaimasker @sehat_aqua;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Imunitas kita mungkin bagus dan tidak sakit saat terpapar virus, tapi bagaimana dengan anak-anak ataupun orang tua kita. Jangan egois ya gaes. Yuk #PakaiMasker  @sehatAQUA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
@radenrauf #PakaiMasker  https://t.co/HDrqAx6TzG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'screen_name': 'radenrauf', 'name': 'Raden Rauf AM', 'id': '26970305'}];;;;
#PakaiMasker wajah di tempat umum adalah cara yg paling efektif unt mencegah penularan antar-manusia. Praktik ini tidak mahal. Jika diberlakukan bersama dg pembatasan sosial, karantina dan pelacakan kontak secara simultan. Dpt membantu menghentikan penyebaran Covid-19. @sehatAQUA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Pokoknya selalu #PakaiMasker dan hindari kerumunan ya teman-teman. Jangan anggap remeh loh, kita harus tetap waspada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Wow, kalian kaget gak sih lihatnya? Harusnya enggak dong ya, lha Billboard ya aja #PakaiMasker masa kalian enggak? @sehatAQUA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Hal terbaik yang kita lakukan saat ini adalah #PakaiMasker seperti yang sudah dilakukan @sehatAQUA demi kesehatan dan membantu peran para nakes. Betul kan tweeps?  https://t.co/51nvyHmRRq;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Siapa bilang #pakaimasker gak bisa tampil trendy....ulalaaa salahh..sekarang udah banyaakkkk model masker yang fashionable sekaleeee....;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Mulai dari diri sendiri untuk disipin #PakaiMasker kemanapun bepergian, termasuk hanya keluar ke warung depan rumah;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Masa kalah sama anak kecil sihh, anakku aja kemana2 selalu #PakaiMasker dan dia nyaman lho karena dia tau itu untuk keselamatan nya.  @sehatAQUA  https://t.co/1hypRx2O6H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Di Italia, #pakaimasker ditemukan dapat mencegah lebih dari 78.000 infeksi 😲😱😱😱;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Jadi yang bener tulisan pada billboard tuh “Kali ini kami menutup billboard ini agar kamu mengerti akan apa yang ingin kami sampaikan” gitu gaaiiissss.  Eh btw, billboard aja #PakaiMasker, Abang pake masker juga ga?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Masker buat menutup muka bukan nutup tulisan  @sehataqua #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Saat menjalankan tugas, selalu mentaati protokol kesehatan salah satunya gak lupa #PakaiMasker ditambah penutup muka  https://t.co/018PIfUp3R;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Tahu kah kalian masker terbukti efektif untuk perlindungan dr virus yg menyebar lewat transmisi udara   #pakaimasker @sehat_aqua;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Buat pejuang rupiah yang sedang di luar rumah, ingat #PakaiMasker  yaaa @sehatAQUA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Pelindung yang paling utama saat ini adalah #PakaiMasker  . Ga susah koq melaksanakannya;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Walau terlihat sepela, nyatanya #PakaiMasker masih belum tertib diikuti banyak orang. Orang mulai abai deh mungkin lantaran capek bertahan di rumah selama beberapa bulan terakhir.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Aku disiplin memakai masker demi orang-orang yang aku sayangi. Aku ga mau mereka terkena pandemi karena aku malas dan ngeyel tidak memakai masker. #PakaiMasker @sehatAQUA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Ajak anak, suami, ibu, bapak, kakak, kakek, nenek untuk selalu #PakaiMasker saat mereka lagi di luar rumah ya teman-teman;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Di saat seperti ini #PakaiMasker udah jadi kewajiban bagi kita semua yang peduli pada kesehatan diri sendiri dan orang lain.  @sehatAQUA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Halo tweeps! Gimana nih kabarnya? Masih pada #PakaiMasker kan kalo keluar rumah? @sehatAQUA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Dengan selalu #PakaiMasker dalam setiap aktivitas kita ternyata ampuh mencegah penularan covid-19.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
melihat penularan virus bisa lewat udara, mulai sekarang jangan sepelekan #PakaiMasker, apalagi saat ketemu orang banyak @sehataqua;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Hasil penelitian dr Prosiding National Academy of Sciences, 2 lokasi tsb menunjukkan tingkat infeksi merata setelah kewajiban #PakaiMasker @sehatAQUA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Angka kasus masih serem lho gaes, jangan kasih kendor maskernya ya. #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Sejak Maret lalu..#PakaiMasker udah berasa wajib banget dah..Dan bukan cuma aku ..anak2,ortuku semua jadi wajib pake terutama kalo keluar rumah😊 kamu gitu juga kan?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
#PakaiMasker itu bukan buat gaya2an tapi buat melindungi diri kita sendiri dan juga buat melindungi orang2 disekitar kita.  @sehatAQUA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Sudah memasuki waktu makan siang nih, siapa yang lagi Cari makan ?? Jangan lupa selalu #PakaiMasker Yes agar terhindar dari corona;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Tetep #PakaiMasker walaupun kadang kacamata jadi berembun 😂  https://t.co/eHBzW7QmAb;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Jangan lupa selalu #PakaiMasker kemanapun setiap memulai aktivitas. Sayangi dirimu, sayangi orang lain  @sehatAQUA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Bahkan si kecil saat main selalu aku ingatkan buat #PakaiMasker saat bermain walau hanya main dg tmn2 sekomplek. Ga penting sih #pakaimaskerapa yg penting bersih n higienis. @sehatAQUA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Yuk kita ingatkan teman-teman agar tetap #PakaiMasker dimanapun dan kapanpun saat ada di luar rumah;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
aku #PakaiMasker bukan mau nyaingin Zoro, Zoro kan makai maskernya di mata, sedangkan aku di hidung dan mulut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Kira-kira apa ya tulisan dibalik masker billboard nya @sehatAQUA ?? Jadi penasaran 😕  #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Kita semua tahu gejala corona dari sulit bernapas hingga demam. Tapi ternyata, hampir 25 persen orang yang positif corona ini tidak mengalami gejala sama sekali loh.   #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Dan pastikan selalu #PakaiMasker #JagaJarak #CuciTanganPakaiSabun ketika menuju ke lokasi donor darah hingga seusainya dan tiba kembali di rumah.  #PramukaJateng  #BersamaLawanCorona  #JatengPeduliSesama  #SakaMilenial  https://t.co/jxUzwQxaCZ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
@sehatAQUA slalu jadi bawaan wajib kak.. bawa lebih.. soalnya tiap 4 jam ganti hehehe #pakaimasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'screen_name': 'sehatAQUA', 'name': 'AQUA - #PakaiMasker', 'id': '121657158'}];;;;
Jangan lupa gaaaiiiisss...sebelum memakai masker cuci tangan dengan  baik dan benar dulu, agar masker tetap steril #pakaimasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Ayolah kawan tetap taat akan protokol kesehatan. Jangan ada penambahan kasus lagi. Yuk kita #PakaiMasker @sehatAQUA  https://t.co/KSJoWrd6Mr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Ingatlah karena maskermu adalah perisaimu yg akan selalu melindungi dari serangan virus  #pakaimasker @sehat_aqua;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Setidaknya cara efektif untuk tetap menjaga diri dan orang lain adalah dengan cara #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Meski kegiatan sudah mulai berangsur normal, jangan lupa tetap pakai maskernya ya gaes. Virusnya masih ngajak maen-maen nih. #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Pada saat memakai masker jangan pegang bagian kain, ada baiknya ketika melepaskannya cukup dengan memegang  bagian tali atau pengait. #pakaimasker @sehat_aqua;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Ikutan meramaikan #PakaiMasker  Untuk kesehatan bersama;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Untuk persiapan saat akan melakukan aktivitas keluar rumah, lebih baik membawa beberapa buah masker #pakaimasker @sehat_aqua;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Aku #PakaiMasker biar menghemat biaya make up, gengs 🤣  Kan nggak ada yang tau aku pakai lipstik apa nggak, aku pakai bedak apa nggak, aku udah mandi apa nggak #eh 🤣;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Ya Allah panasnya diluar 😥 Meskipun lagi panas, maskernya tetap dipakai lho ya... Aku aja #PakaiMasker masa kamu nggak   @sehataqua;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Ada saran dari tenaga medis, Ada baiknya penggunaan masker disarankan maksimal hanya 4 jam, dan harus diganti dengan yang baru, atau bersih. #pakaimasker @sehat_aqua;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Believe it or not, #PakaiMasker adalah hal paling mudah yang bisa kamu lakukan dan sangat efektif untuk mencegah COVID-19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Happy Tuesday..semoga selalu dalam kebahagiaan dan sehat Wal afiat ya man teman...kalo keluar rumah jangan lupa #PakaiMasker 😷 Iyaaa..maskernya dipake yaa bukan dikantongin 😊;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Sebelum kita malas memakai masker bayangkan para tenaga kesehatan yang memakai APD lengkap untuk memerangi pandemi. Mereka merasa sesak dan kepanasan. #PakaiMasker @sehatAQUA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
"MASKERKU Melindungimu dan MASKERMU Melindungiku. Penting banget nggak sih menurutmu? Kalau aku sih ""PENTING"".   @sehatAQUA #PakaiMasker  https://t.co/Uf9L0DaEJp";;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
